image,scen_type,concrete,timestep,cm,selected,dmttcp,err
Image_0_drivingAlone_RVL_RAB_FOT_581_346.png,drivingAlone_RVL_RAB_FOT,581,346,0,0,3.8183097222645745,
Image_0_drivingAlone_RVL_RAB_FOT_582_406.png,drivingAlone_RVL_RAB_FOT,582,406,0,0,2.2221242845439413,
Image_0_drivingAlone_RVL_RAB_FOT_582_806.png,drivingAlone_RVL_RAB_FOT,582,806,0,0,1.8917789237320641,
Image_0_drivingAlone_RVL_RAB_FOT_583_1181.png,drivingAlone_RVL_RAB_FOT,583,1181,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_583_381.png,drivingAlone_RVL_RAB_FOT,583,381,0,0,1.860390329260313,
Image_0_drivingAlone_RVL_RAB_FOT_583_581.png,drivingAlone_RVL_RAB_FOT,583,581,0,0,1.5383627326876033,
Image_0_drivingAlone_RVL_RAB_FOT_583_881.png,drivingAlone_RVL_RAB_FOT,583,881,0,0,1.4494063875848067,
Image_0_drivingAlone_RVL_RAB_FOT_584_1241.png,drivingAlone_RVL_RAB_FOT,584,1241,0,0,2.309051800586671,
Image_0_drivingAlone_RVL_RAB_FOT_584_1341.png,drivingAlone_RVL_RAB_FOT,584,1341,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_584_541.png,drivingAlone_RVL_RAB_FOT,584,541,0,0,2.3538402964098584,
Image_0_drivingAlone_RVL_RAB_FOT_585_1091.png,drivingAlone_RVL_RAB_FOT,585,1091,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_585_391.png,drivingAlone_RVL_RAB_FOT,585,391,0,0,2.507063930024594,
Image_0_drivingAlone_RVL_RAB_FOT_585_791.png,drivingAlone_RVL_RAB_FOT,585,791,0,0,2.3225839839447757,
Image_0_drivingAlone_RVL_RAB_FOT_585_991.png,drivingAlone_RVL_RAB_FOT,585,991,0,0,2.3244541395386062,
Image_0_drivingAlone_RVL_RAB_FOT_586_311.png,drivingAlone_RVL_RAB_FOT,586,311,0,0,4.044872519047514,
Image_0_drivingAlone_RVL_RAB_FOT_586_911.png,drivingAlone_RVL_RAB_FOT,586,911,0,0,3.21309127804292,
Image_0_drivingAlone_RVL_RAB_FOT_587_836.png,drivingAlone_RVL_RAB_FOT,587,836,0,0,3.496024384339898,
Image_0_drivingAlone_RVL_RAB_FOT_587_936.png,drivingAlone_RVL_RAB_FOT,587,936,0,0,3.454779913705777,
Image_0_drivingAlone_RVL_RAB_FOT_589_261.png,drivingAlone_RVL_RAB_FOT,589,261,0,0,4.220264683967338,
Image_0_drivingAlone_RVL_RAB_FOT_591_1031.png,drivingAlone_RVL_RAB_FOT,591,1031,0,0,2.6573376703160623,
Image_0_drivingAlone_RVL_RAB_FOT_591_1131.png,drivingAlone_RVL_RAB_FOT,591,1131,0,0,2.643095605945481,
Image_0_drivingAlone_RVL_RAB_FOT_591_831.png,drivingAlone_RVL_RAB_FOT,591,831,0,0,2.5682270435280596,
Image_0_drivingAlone_RVL_RAB_FOT_592_1401.png,drivingAlone_RVL_RAB_FOT,592,1401,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_592_601.png,drivingAlone_RVL_RAB_FOT,592,601,0,0,2.745117853551138,
Image_0_drivingAlone_RVL_RAB_FOT_592_701.png,drivingAlone_RVL_RAB_FOT,592,701,0,0,2.7618420317858714,
Image_0_drivingAlone_RVL_RAB_FOT_592_901.png,drivingAlone_RVL_RAB_FOT,592,901,0,0,2.882095627994032,
Image_0_drivingAlone_RVL_RAB_FOT_593_191.png,drivingAlone_RVL_RAB_FOT,593,191,0,0,4.169161691747799,
Image_0_drivingAlone_RVL_RAB_FOT_593_391.png,drivingAlone_RVL_RAB_FOT,593,391,0,0,4.2946566581930385,
Image_0_drivingAlone_RVL_RAB_FOT_594_361.png,drivingAlone_RVL_RAB_FOT,594,361,0,0,3.4980472098514053,
Image_0_drivingAlone_RVL_RAB_FOT_594_461.png,drivingAlone_RVL_RAB_FOT,594,461,0,0,3.0740415551465885,
Image_0_drivingAlone_RVL_RAB_FOT_594_661.png,drivingAlone_RVL_RAB_FOT,594,661,0,0,2.8719246034620465,
Image_0_drivingAlone_RVL_RAB_FOT_595_1026.png,drivingAlone_RVL_RAB_FOT,595,1026,0,0,2.2504703684995637,
Image_0_drivingAlone_RVL_RAB_FOT_595_826.png,drivingAlone_RVL_RAB_FOT,595,826,0,0,2.225684223265421,
Image_0_drivingAlone_RVL_RAB_FOT_596_1066.png,drivingAlone_RVL_RAB_FOT,596,1066,0,0,3.027574398464931,
Image_0_drivingAlone_RVL_RAB_FOT_596_1166.png,drivingAlone_RVL_RAB_FOT,596,1166,0,0,3.050594065731193,
Image_0_drivingAlone_RVL_RAB_FOT_596_1266.png,drivingAlone_RVL_RAB_FOT,596,1266,0,0,3.094801303452747,
Image_0_drivingAlone_RVL_RAB_FOT_596_1466.png,drivingAlone_RVL_RAB_FOT,596,1466,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_596_666.png,drivingAlone_RVL_RAB_FOT,596,666,0,0,2.9439262700051527,
Image_0_drivingAlone_RVL_RAB_FOT_596_966.png,drivingAlone_RVL_RAB_FOT,596,966,0,0,3.0122431020195926,
Image_0_drivingAlone_RVL_RAB_FOT_598_1146.png,drivingAlone_RVL_RAB_FOT,598,1146,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_599_1131.png,drivingAlone_RVL_RAB_FOT,599,1131,0,0,2.5527909401673865,
Image_0_drivingAlone_RVL_RAB_FOT_599_531.png,drivingAlone_RVL_RAB_FOT,599,531,0,0,2.5308412205862956,
Image_0_drivingAlone_RVL_RAB_FOT_600_406.png,drivingAlone_RVL_RAB_FOT,600,406,0,0,3.9835132329083116,
Image_0_drivingAlone_RVL_RAB_FOT_600_506.png,drivingAlone_RVL_RAB_FOT,600,506,0,0,3.6685551476796494,
Image_0_drivingAlone_RVL_RAB_FOT_601_1201.png,drivingAlone_RVL_RAB_FOT,601,1201,0,0,2.858355567759655,
Image_0_drivingAlone_RVL_RAB_FOT_601_1301.png,drivingAlone_RVL_RAB_FOT,601,1301,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_601_401.png,drivingAlone_RVL_RAB_FOT,601,401,0,0,3.3431672787554785,
Image_0_drivingAlone_RVL_RAB_FOT_601_601.png,drivingAlone_RVL_RAB_FOT,601,601,0,0,2.8478170859175798,
Image_0_drivingAlone_RVL_RAB_FOT_602_1076.png,drivingAlone_RVL_RAB_FOT,602,1076,0,0,2.839214119931742,
Image_0_drivingAlone_RVL_RAB_FOT_602_1376.png,drivingAlone_RVL_RAB_FOT,602,1376,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_602_276.png,drivingAlone_RVL_RAB_FOT,602,276,0,0,3.7538877987725368,
Image_0_drivingAlone_RVL_RAB_FOT_602_776.png,drivingAlone_RVL_RAB_FOT,602,776,0,0,2.898461278721097,
Image_0_drivingAlone_RVL_RAB_FOT_603_1101.png,drivingAlone_RVL_RAB_FOT,603,1101,0,0,3.4195384867346323,
Image_0_drivingAlone_RVL_RAB_FOT_603_1401.png,drivingAlone_RVL_RAB_FOT,603,1401,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_603_601.png,drivingAlone_RVL_RAB_FOT,603,601,0,0,3.4113881553553664,
Image_0_drivingAlone_RVL_RAB_FOT_603_801.png,drivingAlone_RVL_RAB_FOT,603,801,0,0,3.3643112909258344,
Image_0_drivingAlone_RVL_RAB_FOT_604_1061.png,drivingAlone_RVL_RAB_FOT,604,1061,0,0,2.8170340501151854,
Image_0_drivingAlone_RVL_RAB_FOT_604_1161.png,drivingAlone_RVL_RAB_FOT,604,1161,0,0,2.9075655804814793,
Image_0_drivingAlone_RVL_RAB_FOT_604_861.png,drivingAlone_RVL_RAB_FOT,604,861,0,0,2.9854439039016576,
Image_0_drivingAlone_RVL_RAB_FOT_604_961.png,drivingAlone_RVL_RAB_FOT,604,961,0,0,2.858060811328148,
Image_0_drivingAlone_RVL_RAB_FOT_606_371.png,drivingAlone_RVL_RAB_FOT,606,371,0,0,3.517494326214832,
Image_0_drivingAlone_RVL_RAB_FOT_606_571.png,drivingAlone_RVL_RAB_FOT,606,571,0,0,3.00308029171362,
Image_0_drivingAlone_RVL_RAB_FOT_607_826.png,drivingAlone_RVL_RAB_FOT,607,826,0,0,2.5373451301933505,
Image_0_drivingAlone_RVL_RAB_FOT_608_1481.png,drivingAlone_RVL_RAB_FOT,608,1481,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_608_481.png,drivingAlone_RVL_RAB_FOT,608,481,0,0,2.9598931806704645,
Image_0_drivingAlone_RVL_RAB_FOT_609_341.png,drivingAlone_RVL_RAB_FOT,609,341,0,0,3.997549716461249,
Image_0_drivingAlone_RVL_RAB_FOT_609_441.png,drivingAlone_RVL_RAB_FOT,609,441,0,0,3.577778232836671,
Image_0_drivingAlone_RVL_RAB_FOT_609_541.png,drivingAlone_RVL_RAB_FOT,609,541,0,0,3.262291954252298,
Image_0_drivingAlone_RVL_RAB_FOT_609_641.png,drivingAlone_RVL_RAB_FOT,609,641,0,0,3.1406868734545013,
Image_0_drivingAlone_RVL_RAB_FOT_611_1406.png,drivingAlone_RVL_RAB_FOT,611,1406,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_613_1241.png,drivingAlone_RVL_RAB_FOT,613,1241,0,0,2.6362837903763987,
Image_0_drivingAlone_RVL_RAB_FOT_613_1441.png,drivingAlone_RVL_RAB_FOT,613,1441,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_613_441.png,drivingAlone_RVL_RAB_FOT,613,441,0,0,2.9628524691674425,
Image_0_drivingAlone_RVL_RAB_FOT_613_741.png,drivingAlone_RVL_RAB_FOT,613,741,0,0,2.4858441823072734,
Image_0_drivingAlone_RVL_RAB_FOT_613_941.png,drivingAlone_RVL_RAB_FOT,613,941,0,0,2.5654129682870046,
Image_0_drivingAlone_RVL_RAB_FOT_614_1011.png,drivingAlone_RVL_RAB_FOT,614,1011,0,0,3.4599880806071575,
Image_0_drivingAlone_RVL_RAB_FOT_614_1511.png,drivingAlone_RVL_RAB_FOT,614,1511,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_614_211.png,drivingAlone_RVL_RAB_FOT,614,211,0,0,3.9440442521396406,
Image_0_drivingAlone_RVL_RAB_FOT_614_611.png,drivingAlone_RVL_RAB_FOT,614,611,0,0,3.3303941390352936,
Image_0_drivingAlone_RVL_RAB_FOT_614_911.png,drivingAlone_RVL_RAB_FOT,614,911,0,0,3.511681626630797,
Image_0_drivingAlone_RVL_RAB_FOT_615_326.png,drivingAlone_RVL_RAB_FOT,615,326,0,0,2.564992170900532,
Image_0_drivingAlone_RVL_RAB_FOT_615_726.png,drivingAlone_RVL_RAB_FOT,615,726,0,0,1.9776291591428459,
Image_0_drivingAlone_RVL_RAB_FOT_615_826.png,drivingAlone_RVL_RAB_FOT,615,826,0,0,2.0126637529256346,
Image_0_drivingAlone_RVL_RAB_FOT_616_311.png,drivingAlone_RVL_RAB_FOT,616,311,0,0,3.424731610741688,
Image_0_drivingAlone_RVL_RAB_FOT_616_511.png,drivingAlone_RVL_RAB_FOT,616,511,0,0,2.722248768119993,
Image_0_drivingAlone_RVL_RAB_FOT_617_1126.png,drivingAlone_RVL_RAB_FOT,617,1126,0,0,2.511366704078104,
Image_0_drivingAlone_RVL_RAB_FOT_617_1226.png,drivingAlone_RVL_RAB_FOT,617,1226,0,0,2.510394336560971,
Image_0_drivingAlone_RVL_RAB_FOT_618_1346.png,drivingAlone_RVL_RAB_FOT,618,1346,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_618_346.png,drivingAlone_RVL_RAB_FOT,618,346,0,0,3.4168123681512412,
Image_0_drivingAlone_RVL_RAB_FOT_618_446.png,drivingAlone_RVL_RAB_FOT,618,446,0,0,3.025264296165524,
Image_0_drivingAlone_RVL_RAB_FOT_618_646.png,drivingAlone_RVL_RAB_FOT,618,646,0,0,2.6747742013024327,
Image_0_drivingAlone_RVL_RAB_FOT_620_1161.png,drivingAlone_RVL_RAB_FOT,620,1161,0,0,3.0913747056535428,
Image_0_drivingAlone_RVL_RAB_FOT_622_1206.png,drivingAlone_RVL_RAB_FOT,622,1206,0,0,1.9874990805024304,
Image_0_drivingAlone_RVL_RAB_FOT_622_1306.png,drivingAlone_RVL_RAB_FOT,622,1306,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_622_1406.png,drivingAlone_RVL_RAB_FOT,622,1406,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_622_506.png,drivingAlone_RVL_RAB_FOT,622,506,0,0,2.1197525531023427,
Image_0_drivingAlone_RVL_RAB_FOT_623_1236.png,drivingAlone_RVL_RAB_FOT,623,1236,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_623_736.png,drivingAlone_RVL_RAB_FOT,623,736,0,0,2.007783264207411,
Image_0_drivingAlone_RVL_RAB_FOT_624_311.png,drivingAlone_RVL_RAB_FOT,624,311,0,0,4.195534301311763,
Image_0_drivingAlone_RVL_RAB_FOT_624_811.png,drivingAlone_RVL_RAB_FOT,624,811,0,0,3.4011861556914127,
Image_0_drivingAlone_RVL_RAB_FOT_624_911.png,drivingAlone_RVL_RAB_FOT,624,911,0,0,3.3478795333127653,
Image_0_drivingAlone_RVL_RAB_FOT_625_1001.png,drivingAlone_RVL_RAB_FOT,625,1001,0,0,2.705929884317186,
Image_0_drivingAlone_RVL_RAB_FOT_625_801.png,drivingAlone_RVL_RAB_FOT,625,801,0,0,2.8237643807804176,
Image_0_drivingAlone_RVL_RAB_FOT_626_1496.png,drivingAlone_RVL_RAB_FOT,626,1496,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_626_196.png,drivingAlone_RVL_RAB_FOT,626,196,0,0,3.6786590919189504,
Image_0_drivingAlone_RVL_RAB_FOT_626_296.png,drivingAlone_RVL_RAB_FOT,626,296,0,0,4.203875163331016,
Image_0_drivingAlone_RVL_RAB_FOT_626_596.png,drivingAlone_RVL_RAB_FOT,626,596,0,0,3.4053680066077483,
Image_0_drivingAlone_RVL_RAB_FOT_626_696.png,drivingAlone_RVL_RAB_FOT,626,696,0,0,3.253882704294912,
Image_0_drivingAlone_RVL_RAB_FOT_626_896.png,drivingAlone_RVL_RAB_FOT,626,896,0,0,3.2607771893728152,
Image_0_drivingAlone_RVL_RAB_FOT_627_606.png,drivingAlone_RVL_RAB_FOT,627,606,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_628_481.png,drivingAlone_RVL_RAB_FOT,628,481,0,0,2.900464698762617,
Image_0_drivingAlone_RVL_RAB_FOT_628_781.png,drivingAlone_RVL_RAB_FOT,628,781,0,0,2.691380456301837,
Image_0_drivingAlone_RVL_RAB_FOT_629_1046.png,drivingAlone_RVL_RAB_FOT,629,1046,0,0,3.2310299123363673,
Image_0_drivingAlone_RVL_RAB_FOT_629_546.png,drivingAlone_RVL_RAB_FOT,629,546,0,0,3.2594407135589973,
Image_0_drivingAlone_RVL_RAB_FOT_629_846.png,drivingAlone_RVL_RAB_FOT,629,846,0,0,3.2460671817522355,
Image_0_drivingAlone_RVL_RAB_FOT_630_681.png,drivingAlone_RVL_RAB_FOT,630,681,0,0,2.0341279661330782,
Image_0_drivingAlone_RVL_RAB_FOT_630_781.png,drivingAlone_RVL_RAB_FOT,630,781,0,0,2.1230072577184975,
Image_0_drivingAlone_RVL_RAB_FOT_630_881.png,drivingAlone_RVL_RAB_FOT,630,881,0,0,2.0692576508570504,
Image_0_drivingAlone_RVL_RAB_FOT_631_1226.png,drivingAlone_RVL_RAB_FOT,631,1226,0,0,2.7469142496076535,
Image_0_drivingAlone_RVL_RAB_FOT_631_1426.png,drivingAlone_RVL_RAB_FOT,631,1426,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_631_526.png,drivingAlone_RVL_RAB_FOT,631,526,0,0,2.8582495080464865,
Image_0_drivingAlone_RVL_RAB_FOT_631_726.png,drivingAlone_RVL_RAB_FOT,631,726,0,0,2.729455315576174,
Image_0_drivingAlone_RVL_RAB_FOT_631_826.png,drivingAlone_RVL_RAB_FOT,631,826,0,0,2.7572359423753996,
Image_0_drivingAlone_RVL_RAB_FOT_632_1431.png,drivingAlone_RVL_RAB_FOT,632,1431,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_632_331.png,drivingAlone_RVL_RAB_FOT,632,331,0,0,3.1797254412058997,
Image_0_drivingAlone_RVL_RAB_FOT_632_431.png,drivingAlone_RVL_RAB_FOT,632,431,0,0,2.7302018558731973,
Image_0_drivingAlone_RVL_RAB_FOT_632_831.png,drivingAlone_RVL_RAB_FOT,632,831,0,0,2.4082767825003275,
Image_0_drivingAlone_RVL_RAB_FOT_633_1041.png,drivingAlone_RVL_RAB_FOT,633,1041,0,0,3.185098132498018,
Image_0_drivingAlone_RVL_RAB_FOT_633_241.png,drivingAlone_RVL_RAB_FOT,633,241,0,0,4.054027400922449,
Image_0_drivingAlone_RVL_RAB_FOT_634_1091.png,drivingAlone_RVL_RAB_FOT,634,1091,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_634_1191.png,drivingAlone_RVL_RAB_FOT,634,1191,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_634_491.png,drivingAlone_RVL_RAB_FOT,634,491,0,0,1.7050241362347753,
Image_0_drivingAlone_RVL_RAB_FOT_634_891.png,drivingAlone_RVL_RAB_FOT,634,891,0,0,1.6204271703332809,
Image_0_drivingAlone_RVL_RAB_FOT_635_271.png,drivingAlone_RVL_RAB_FOT,635,271,0,0,2.2305444619727792,
Image_0_drivingAlone_RVL_RAB_FOT_635_771.png,drivingAlone_RVL_RAB_FOT,635,771,0,0,1.5932796107835019,
Image_0_drivingAlone_RVL_RAB_FOT_635_871.png,drivingAlone_RVL_RAB_FOT,635,871,0,0,1.6070436783473576,
Image_0_drivingAlone_RVL_RAB_FOT_635_971.png,drivingAlone_RVL_RAB_FOT,635,971,0,0,1.5998346675275907,
Image_0_drivingAlone_RVL_RAB_FOT_636_1386.png,drivingAlone_RVL_RAB_FOT,636,1386,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_636_686.png,drivingAlone_RVL_RAB_FOT,636,686,0,0,3.4822157023638605,
Image_0_drivingAlone_RVL_RAB_FOT_636_786.png,drivingAlone_RVL_RAB_FOT,636,786,0,0,3.455441262803898,
Image_0_drivingAlone_RVL_RAB_FOT_637_1126.png,drivingAlone_RVL_RAB_FOT,637,1126,0,0,3.2344407466938483,
Image_0_drivingAlone_RVL_RAB_FOT_637_1426.png,drivingAlone_RVL_RAB_FOT,637,1426,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_638_1311.png,drivingAlone_RVL_RAB_FOT,638,1311,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_638_311.png,drivingAlone_RVL_RAB_FOT,638,311,0,0,3.3605045575951404,
Image_0_drivingAlone_RVL_RAB_FOT_638_511.png,drivingAlone_RVL_RAB_FOT,638,511,0,0,2.6903697534765403,
Image_0_drivingAlone_RVL_RAB_FOT_639_1026.png,drivingAlone_RVL_RAB_FOT,639,1026,0,0,2.592823991438797,
Image_0_drivingAlone_RVL_RAB_FOT_639_426.png,drivingAlone_RVL_RAB_FOT,639,426,0,0,2.983490734532019,
Image_0_drivingAlone_RVL_RAB_FOT_639_826.png,drivingAlone_RVL_RAB_FOT,639,826,0,0,2.6895156913802953,
Image_0_drivingAlone_RVL_RAB_FOT_639_926.png,drivingAlone_RVL_RAB_FOT,639,926,0,0,2.65268559488763,
Image_0_drivingAlone_RVL_RAB_FOT_640_336.png,drivingAlone_RVL_RAB_FOT,640,336,0,0,3.9324778977916157,
Image_0_drivingAlone_RVL_RAB_FOT_640_436.png,drivingAlone_RVL_RAB_FOT,640,436,0,0,3.4948280009276367,
Image_0_drivingAlone_RVL_RAB_FOT_641_1056.png,drivingAlone_RVL_RAB_FOT,641,1056,0,0,3.050819618450534,
Image_0_drivingAlone_RVL_RAB_FOT_641_1256.png,drivingAlone_RVL_RAB_FOT,641,1256,0,0,3.212617867859008,
Image_0_drivingAlone_RVL_RAB_FOT_641_1356.png,drivingAlone_RVL_RAB_FOT,641,1356,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_641_256.png,drivingAlone_RVL_RAB_FOT,641,256,0,0,3.90823536003413,
Image_0_drivingAlone_RVL_RAB_FOT_641_756.png,drivingAlone_RVL_RAB_FOT,641,756,0,0,3.150778815684932,
Image_0_drivingAlone_RVL_RAB_FOT_642_1076.png,drivingAlone_RVL_RAB_FOT,642,1076,0,0,2.0177401383721776,
Image_0_drivingAlone_RVL_RAB_FOT_642_1376.png,drivingAlone_RVL_RAB_FOT,642,1376,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_642_476.png,drivingAlone_RVL_RAB_FOT,642,476,0,0,2.1593297091052257,
Image_0_drivingAlone_RVL_RAB_FOT_642_576.png,drivingAlone_RVL_RAB_FOT,642,576,0,0,1.9858926212290795,
Image_0_drivingAlone_RVL_RAB_FOT_643_221.png,drivingAlone_RVL_RAB_FOT,643,221,0,0,4.082189098018558,
Image_0_drivingAlone_RVL_RAB_FOT_643_321.png,drivingAlone_RVL_RAB_FOT,643,321,0,0,4.2052475766329565,
Image_0_drivingAlone_RVL_RAB_FOT_643_621.png,drivingAlone_RVL_RAB_FOT,643,621,0,0,3.3480861753764346,
Image_0_drivingAlone_RVL_RAB_FOT_643_821.png,drivingAlone_RVL_RAB_FOT,643,821,0,0,3.3206866433108226,
Image_0_drivingAlone_RVL_RAB_FOT_644_1411.png,drivingAlone_RVL_RAB_FOT,644,1411,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_645_536.png,drivingAlone_RVL_RAB_FOT,645,536,0,0,3.2608090885468775,
Image_0_drivingAlone_RVL_RAB_FOT_646_1106.png,drivingAlone_RVL_RAB_FOT,646,1106,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_647_1041.png,drivingAlone_RVL_RAB_FOT,647,1041,0,0,3.235651725229866,
Image_0_drivingAlone_RVL_RAB_FOT_647_1341.png,drivingAlone_RVL_RAB_FOT,647,1341,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_647_541.png,drivingAlone_RVL_RAB_FOT,647,541,0,0,3.1688954639318627,
Image_0_drivingAlone_RVL_RAB_FOT_647_641.png,drivingAlone_RVL_RAB_FOT,647,641,0,0,3.0384252785426966,
Image_0_drivingAlone_RVL_RAB_FOT_647_941.png,drivingAlone_RVL_RAB_FOT,647,941,0,0,3.1777303769966316,
Image_0_drivingAlone_RVL_RAB_FOT_648_741.png,drivingAlone_RVL_RAB_FOT,648,741,0,0,2.68687315558826,
Image_0_drivingAlone_RVL_RAB_FOT_648_841.png,drivingAlone_RVL_RAB_FOT,648,841,0,0,2.693334626864333,
Image_0_drivingAlone_RVL_RAB_FOT_649_496.png,drivingAlone_RVL_RAB_FOT,649,496,0,0,2.9850657597146224,
Image_0_drivingAlone_RVL_RAB_FOT_649_796.png,drivingAlone_RVL_RAB_FOT,649,796,0,0,2.734928529542743,
Image_0_drivingAlone_RVL_RAB_FOT_650_1161.png,drivingAlone_RVL_RAB_FOT,650,1161,0,0,2.916639297770838,
Image_0_drivingAlone_RVL_RAB_FOT_650_1361.png,drivingAlone_RVL_RAB_FOT,650,1361,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_652_1186.png,drivingAlone_RVL_RAB_FOT,652,1186,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_652_986.png,drivingAlone_RVL_RAB_FOT,652,986,0,0,1.74517387389907,
Image_0_drivingAlone_RVL_RAB_FOT_653_256.png,drivingAlone_RVL_RAB_FOT,653,256,0,0,4.140242224175683,
Image_0_drivingAlone_RVL_RAB_FOT_653_656.png,drivingAlone_RVL_RAB_FOT,653,656,0,0,3.1827068257053526,
Image_0_drivingAlone_RVL_RAB_FOT_654_1216.png,drivingAlone_RVL_RAB_FOT,654,1216,0,0,2.4955727928992153,
Image_0_drivingAlone_RVL_RAB_FOT_654_1416.png,drivingAlone_RVL_RAB_FOT,654,1416,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_654_716.png,drivingAlone_RVL_RAB_FOT,654,716,0,0,2.591607240381056,
Image_0_drivingAlone_RVL_RAB_FOT_654_816.png,drivingAlone_RVL_RAB_FOT,654,816,0,0,2.682844524854806,
Image_0_drivingAlone_RVL_RAB_FOT_655_541.png,drivingAlone_RVL_RAB_FOT,655,541,0,0,3.2669639307057876,
Image_0_drivingAlone_RVL_RAB_FOT_655_641.png,drivingAlone_RVL_RAB_FOT,655,641,0,0,3.202940394154054,
Image_0_drivingAlone_RVL_RAB_FOT_655_741.png,drivingAlone_RVL_RAB_FOT,655,741,0,0,3.186918038562621,
Image_0_drivingAlone_RVL_RAB_FOT_656_881.png,drivingAlone_RVL_RAB_FOT,656,881,0,0,2.7009715510874877,
Image_0_drivingAlone_RVL_RAB_FOT_657_636.png,drivingAlone_RVL_RAB_FOT,657,636,0,0,3.1484412593683295,
Image_0_drivingAlone_RVL_RAB_FOT_658_911.png,drivingAlone_RVL_RAB_FOT,658,911,0,0,3.5504018542808673,
Image_0_drivingAlone_RVL_RAB_FOT_660_586.png,drivingAlone_RVL_RAB_FOT,660,586,0,0,3.6160993149733383,
Image_0_drivingAlone_RVL_RAB_FOT_660_986.png,drivingAlone_RVL_RAB_FOT,660,986,0,0,3.5207190631497967,
Image_0_drivingAlone_RVL_RAB_FOT_661_1321.png,drivingAlone_RVL_RAB_FOT,661,1321,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_661_1421.png,drivingAlone_RVL_RAB_FOT,661,1421,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_661_621.png,drivingAlone_RVL_RAB_FOT,661,621,0,0,2.632853718049864,
Image_0_drivingAlone_RVL_RAB_FOT_661_921.png,drivingAlone_RVL_RAB_FOT,661,921,0,0,2.803509394322798,
Image_0_drivingAlone_RVL_RAB_FOT_662_1366.png,drivingAlone_RVL_RAB_FOT,662,1366,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_662_1466.png,drivingAlone_RVL_RAB_FOT,662,1466,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_663_1051.png,drivingAlone_RVL_RAB_FOT,663,1051,0,0,3.0417005247896864,
Image_0_drivingAlone_RVL_RAB_FOT_663_1351.png,drivingAlone_RVL_RAB_FOT,663,1351,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_663_551.png,drivingAlone_RVL_RAB_FOT,663,551,0,0,3.1765289692058296,
Image_0_drivingAlone_RVL_RAB_FOT_664_1026.png,drivingAlone_RVL_RAB_FOT,664,1026,0,0,3.0831244251995664,
Image_0_drivingAlone_RVL_RAB_FOT_664_826.png,drivingAlone_RVL_RAB_FOT,664,826,0,0,2.988061046361141,
Image_0_drivingAlone_RVL_RAB_FOT_665_1241.png,drivingAlone_RVL_RAB_FOT,665,1241,0,0,2.017057703454391,
Image_0_drivingAlone_RVL_RAB_FOT_665_541.png,drivingAlone_RVL_RAB_FOT,665,541,0,0,2.049656334521748,
Image_0_drivingAlone_RVL_RAB_FOT_666_361.png,drivingAlone_RVL_RAB_FOT,666,361,0,0,3.5583927512934235,
Image_0_drivingAlone_RVL_RAB_FOT_667_511.png,drivingAlone_RVL_RAB_FOT,667,511,0,0,3.5715462947855814,
Image_0_drivingAlone_RVL_RAB_FOT_668_291.png,drivingAlone_RVL_RAB_FOT,668,291,0,0,3.807323289111693,
